C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,03/28/2019,02:00:00,REGULAR,0000098762,0000051608                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,03/28/2019,06:00:00,REGULAR,0000098762,0000051620                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,03/28/2019,10:00:00,REGULAR,0000098838,0000052145                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,03/28/2019,14:00:00,REGULAR,0000099052,0000052343                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,03/28/2019,18:00:00,REGULAR,0000099871,0000052491                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,03/28/2019,22:00:00,REGULAR,0000100377,0000052521                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,03/29/2019,02:00:00,REGULAR,0000100437,0000052525                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,03/29/2019,06:00:00,REGULAR,0000100439,0000052539                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,03/29/2019,10:00:00,REGULAR,0000100513,0000053010                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,03/29/2019,14:00:00,REGULAR,0000100760,0000053187                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,03/29/2019,18:00:00,REGULAR,0000101607,0000053319                                          
A006,R079,00-03-01,5 AV/59 ST,NQRW,BMT,03/29/2019,22:00:00,REGULAR,0000102045,0000053357                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/23/2019,02:00:00,REGULAR,0000281801,0000230657                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/23/2019,06:00:00,REGULAR,0000281805,0000230667                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/23/2019,10:00:00,REGULAR,0000281845,0000230992                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/23/2019,14:00:00,REGULAR,0000282015,0000231264                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/23/2019,18:00:00,REGULAR,0000282456,0000231442                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/23/2019,22:00:00,REGULAR,0000282757,0000231506                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/24/2019,02:00:00,REGULAR,0000282804,0000231524                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/24/2019,06:00:00,REGULAR,0000282810,0000231527                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/24/2019,10:00:00,REGULAR,0000282832,0000231740                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/24/2019,14:00:00,REGULAR,0000283006,0000232040                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/24/2019,18:00:00,REGULAR,0000283465,0000232202                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/24/2019,22:00:00,REGULAR,0000283691,0000232242                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/25/2019,02:00:00,REGULAR,0000283735,0000232256                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/25/2019,06:00:00,REGULAR,0000283735,0000232300                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/25/2019,10:00:00,REGULAR,0000283896,0000233457                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/25/2019,14:00:00,REGULAR,0000284170,0000233789                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/25/2019,18:00:00,REGULAR,0000285153,0000233965                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/25/2019,22:00:00,REGULAR,0000285776,0000234011                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/26/2019,02:00:00,REGULAR,0000285855,0000234030                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/26/2019,06:00:00,REGULAR,0000285860,0000234069                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/26/2019,10:00:00,REGULAR,0000285997,0000235252                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/26/2019,14:00:00,REGULAR,0000286352,0000235577                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/26/2019,18:00:00,REGULAR,0000287428,0000235775                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/26/2019,22:00:00,REGULAR,0000288136,0000235823                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/27/2019,02:00:00,REGULAR,0000288217,0000235842                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/27/2019,06:00:00,REGULAR,0000288222,0000235888                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/27/2019,10:00:00,REGULAR,0000288370,0000237073                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/27/2019,14:00:00,REGULAR,0000288705,0000237450                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/27/2019,18:00:00,REGULAR,0000289767,0000237636                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/27/2019,22:00:00,REGULAR,0000290441,0000237687                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/28/2019,02:00:00,REGULAR,0000290527,0000237720                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/28/2019,06:00:00,REGULAR,0000290529,0000237772                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/28/2019,10:00:00,REGULAR,0000290667,0000238981                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/28/2019,14:00:00,REGULAR,0000290999,0000239338                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/28/2019,18:00:00,REGULAR,0000292034,0000239552                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/28/2019,22:00:00,REGULAR,0000292699,0000239609                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/29/2019,02:00:00,REGULAR,0000292786,0000239637                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/29/2019,06:00:00,REGULAR,0000292789,0000239684                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/29/2019,10:00:00,REGULAR,0000292935,0000240780                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/29/2019,14:00:00,REGULAR,0000293279,0000241172                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/29/2019,18:00:00,REGULAR,0000294391,0000241370                                          
A006,R079,00-03-02,5 AV/59 ST,NQRW,BMT,03/29/2019,22:00:00,REGULAR,0000294971,0000241421                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/23/2019,02:00:00,REGULAR,0000003378,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/23/2019,06:00:00,REGULAR,0000003378,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/23/2019,10:00:00,REGULAR,0000003378,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/23/2019,14:00:00,REGULAR,0000003378,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/23/2019,18:00:00,REGULAR,0000003379,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/23/2019,22:00:00,REGULAR,0000003379,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/24/2019,02:00:00,REGULAR,0000003379,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/24/2019,06:00:00,REGULAR,0000003379,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/24/2019,10:00:00,REGULAR,0000003379,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/24/2019,14:00:00,REGULAR,0000003379,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/24/2019,18:00:00,REGULAR,0000003379,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/24/2019,22:00:00,REGULAR,0000003380,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/25/2019,02:00:00,REGULAR,0000003380,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/25/2019,06:00:00,REGULAR,0000003380,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/25/2019,10:00:00,REGULAR,0000003380,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/25/2019,14:00:00,REGULAR,0000003380,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/25/2019,18:00:00,REGULAR,0000003380,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/25/2019,22:00:00,REGULAR,0000003380,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/26/2019,02:00:00,REGULAR,0000003380,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/26/2019,06:00:00,REGULAR,0000003380,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/26/2019,10:00:00,REGULAR,0000003380,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/26/2019,14:00:00,REGULAR,0000003380,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/26/2019,18:00:00,REGULAR,0000003380,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/26/2019,22:00:00,REGULAR,0000003380,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/27/2019,02:00:00,REGULAR,0000003380,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/27/2019,06:00:00,REGULAR,0000003381,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/27/2019,10:00:00,REGULAR,0000003381,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/27/2019,14:00:00,REGULAR,0000003381,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/27/2019,18:00:00,REGULAR,0000003381,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/27/2019,22:00:00,REGULAR,0000003381,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/28/2019,02:00:00,REGULAR,0000003381,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/28/2019,06:00:00,REGULAR,0000003381,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/28/2019,10:00:00,REGULAR,0000003381,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/28/2019,14:00:00,REGULAR,0000003381,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/28/2019,18:00:00,REGULAR,0000003381,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/28/2019,22:00:00,REGULAR,0000003381,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/29/2019,02:00:00,REGULAR,0000003381,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/29/2019,06:00:00,REGULAR,0000003381,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/29/2019,10:00:00,REGULAR,0000003381,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/29/2019,14:00:00,REGULAR,0000003381,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/29/2019,18:00:00,REGULAR,0000003381,0000000000                                          
A007,R079,01-05-00,5 AV/59 ST,NQRW,BMT,03/29/2019,22:00:00,REGULAR,0000003381,0000000000                                          
A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,03/23/2019,02:00:00,REGULAR,0000000001,0000001284                                          
A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,03/23/2019,06:00:00,REGULAR,0000000001,0000001284                                          
A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,03/23/2019,10:00:00,REGULAR,0000000001,0000001284                                          
A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,03/23/2019,14:00:00,REGULAR,0000000001,0000001284                                          
A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,03/23/2019,18:00:00,REGULAR,0000000001,0000001286                                          
A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,03/23/2019,22:00:00,REGULAR,0000000001,0000001286                                          
A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,03/24/2019,02:00:00,REGULAR,0000000001,0000001286                                          
A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,03/24/2019,06:00:00,REGULAR,0000000001,0000001286                                          
A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,03/24/2019,10:00:00,REGULAR,0000000001,0000001286                                          
A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,03/24/2019,14:00:00,REGULAR,0000000001,0000001286                                          
A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,03/24/2019,18:00:00,REGULAR,0000000001,0000001286                                          
A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,03/24/2019,22:00:00,REGULAR,0000000001,0000001286                                          
A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,03/25/2019,02:00:00,REGULAR,0000000001,0000001286                                          
A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,03/25/2019,06:00:00,REGULAR,0000000001,0000001286                                          
A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,03/25/2019,10:00:00,REGULAR,0000000001,0000001286                                          
A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,03/25/2019,14:00:00,REGULAR,0000000001,0000001286                                          
A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,03/25/2019,18:00:00,REGULAR,0000000001,0000001286                                          
A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,03/25/2019,22:00:00,REGULAR,0000000001,0000001286                                          
A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,03/26/2019,02:00:00,REGULAR,0000000001,0000001286                                          
A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,03/26/2019,06:00:00,REGULAR,0000000001,0000001286                                          
A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,03/26/2019,10:00:00,REGULAR,0000000001,0000001286                                          
A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,03/26/2019,14:00:00,REGULAR,0000000001,0000001286                                          
A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,03/26/2019,18:00:00,REGULAR,0000000001,0000001286                                          
A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,03/26/2019,22:00:00,REGULAR,0000000001,0000001286                                          
A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,03/27/2019,02:00:00,REGULAR,0000000001,0000001286                                          
A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,03/27/2019,06:00:00,REGULAR,0000000001,0000001286                                          
A007,R079,01-05-01,5 AV/59 ST,NQRW,BMT,03/27/2019,10:00:00,REGULAR,0000000001,0000001286                                          
